"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x980294188695658497",2018-04-01 04:02:02,"x3784601953","OHenryHernandez","@CNN https://t.co/KxbV9HNvlM

[[[ ""I really believe that Donald Trump would have run into a school shooting. Totally seems like something he would do""
https://t.co/PeZGPEXUYX ]]]

#TrumpColluded
#TrumpRussia","Twitter for iPhone","x980293727565549568","x759251","CNN",TRUE,FALSE,2,0,"TrumpColluded TrumpRussia",,"mobile.twitter.com/todddracula/st…","https://t.co/PeZGPEXUYX","https://mobile.twitter.com/todddracula/status/969969521120436227","http://pbs.twimg.com/ext_tw_video_thumb/978455932681314304/pu/img/5pLX8bv6IvXDwTs6.jpg","https://t.co/KxbV9HNvlM","https://twitter.com/ToddDracula/status/978456335988744192/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/978455932681314304/pu/img/5pLX8bv6IvXDwTs6.jpg","https://t.co/KxbV9HNvlM","https://twitter.com/ToddDracula/status/978456335988744192/video/1",,"x759251","CNN","en","x969969521120436227","I really believe that Donald Trump would have run into a school shooting. Totally seems like something he would do. https://t.co/jBgZTteuPu",,,,,,,,,,,
"x980294187202392065",2018-04-01 04:02:01,"x18705610","gnarlsagan","RT @JoParkerBear: I feel just terrible for Laura Ingraham. She had no way to know that making fun of a teenage mass shooting survivor would…","Twitter for Android",,,,FALSE,TRUE,0,36,,,,,,,,,,,,,,"x2355650738","JoParkerBear","en",,,"x979893399066152960","I feel just terrible for Laura Ingraham. She had no way to know that making fun of a teenage mass shooting survivor would be so unpopular.",,,,,,,,,
"x980294186837590016",2018-04-01 04:02:01,"x517084598","CRinQC","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","TweetCaster for Android",,,,FALSE,TRUE,0,406,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980294186208514048",2018-04-01 04:02:01,"x921095937656868865","ProtectionGuild","RT @Kanew: The videos coming out of this are extremely disturbing. We have to be willing to speak out against the shooting of unarmed prote…","Twitter Web Client",,,,FALSE,TRUE,0,57,,,,,,,,,,,,,,"x17524863","Kanew","en",,,"x980187099650580481","The videos coming out of this are extremely disturbing. We have to be willing to speak out against the shooting of unarmed protestors anywhere. This is never ok on any soil. https://t.co/uqN6knSWG4",,,,,,,,,
"x980294184606355456",2018-04-01 04:02:01,"x824359737055735813","AltUSPressSec","Hey, remember that time Tami Leghorn was a victim of a school shooting, then organized the largest protest march in American political history within a few weeks?

Yeah, me neither. https://t.co/dwkB5Ev0n0","Twitter Web Client",,,,TRUE,FALSE,139,32,,,"twitter.com/TomiLahren/sta…","https://t.co/dwkB5Ev0n0","https://twitter.com/TomiLahren/status/979795529176571904",,,,,,,,,,,"en","x979795529176571904","If you want to be the leader of a movement, you have to open yourself up for criticism and challenge. Lord knows I take my fair share of attacks and I’m okay with that. It’s what we signed up for. Buck up.",,,,,,,,,,,
"x980294184430178304",2018-04-01 04:02:01,"x589477282","SKELT0R","@GoldenKnights I was at the inaugural game about a week after that awful shooting happened. It’s something I’ll never forget. I visited from Canada and the city was so welcoming to everyone. #VegasStrong https://t.co/ZjcsDYaA2D","Twitter for iPhone","x980274664562819072","x743155992997691392","GoldenKnights",FALSE,FALSE,0,0,"VegasStrong",,,,,"http://pbs.twimg.com/media/DZq0XB3X0AAPDcZ.jpg","https://t.co/ZjcsDYaA2D","https://twitter.com/SKELT0R/status/980294184430178304/photo/1","photo","http://pbs.twimg.com/media/DZq0XB3X0AAPDcZ.jpg","https://t.co/ZjcsDYaA2D","https://twitter.com/SKELT0R/status/980294184430178304/photo/1",,"x743155992997691392","GoldenKnights","en",,,,,,,,,,,,,
"x980294182387494913",2018-04-01 04:02:00,"x831963172059877377","JaviTirrico","RT @xXxXxDNRxXxX: @YourAlberta Your employee @maxfawcett is bullying sexual innuendo at at Parkland shooting survivor @KyleKashuv . Investi…","Twitter for Android",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x979416830744891392 34747812 19657809 862493306382626818","xXxXxDNRxXxX YourAlberta maxfawcett KyleKashuv","en",,,"x980202056291180551","@YourAlberta Your employee @maxfawcett is bullying sexual innuendo at at Parkland shooting survivor @KyleKashuv . Investigate !",,,,,,,,,
"x980294178738286593",2018-04-01 04:01:59,"x1325579311","jmbraconi","RT @tonyposnanski: This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shoot…","Twitter for iPhone",,,,FALSE,TRUE,0,3390,,,,,,,,,,,,,,"x17642747","tonyposnanski","en",,,"x980217128618885120","This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shooting...

I once again want to commend Melania Trump on her amazing Anti- Cyber Bulling campaign...

HELLUVA JOB FLOTUS!",,,,,,,,,
"x980294176330850304",2018-04-01 04:01:59,"x2982301241","Web_Scraping_US","Villanova vs. Kansas: Wildcats' three-point shooting too much for the Jayhawks in 95-79 win - Washington Post: Washington Post Villanova vs. Kansas: Wildcats' three-point shooting too much for the Jayhawks in 95-79 win Washington Post SAN ANTONIO — In a… https://t.co/OFv0XQsuoV https://t.co/mHNFeHbbCR","dlvr.it",,,,FALSE,FALSE,0,0,,,"tw.eet.link/QN2ddF","https://t.co/OFv0XQsuoV","http://tw.eet.link/QN2ddF","http://pbs.twimg.com/media/DZq0W21UMAEA3yD.jpg","https://t.co/mHNFeHbbCR","https://twitter.com/Web_Scraping_US/status/980294176330850304/photo/1","photo","http://pbs.twimg.com/media/DZq0W21UMAEA3yD.jpg","https://t.co/mHNFeHbbCR","https://twitter.com/Web_Scraping_US/status/980294176330850304/photo/1",,,,"en",,,,,,,,,,,,,
"x980294171713048576",2018-04-01 04:01:58,"x49263190","brunosunshine","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter for iPhone",,,,FALSE,TRUE,0,406,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980294165534670848",2018-04-01 04:01:56,"x2873581769","indicawinds","RT @JesseGranger_: The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner…","Twitter for iPhone",,,,FALSE,TRUE,0,453,,,,,,,,,,,,,,"x524814349","JesseGranger_","en",,,"x980274545205526528","The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner in the rafters with 58 stars and the names of the victims. #VegasStrong #VegasBorn https://t.co/8ydTJDvnCk",,,,,,,,,
"x980294153438408706",2018-04-01 04:01:53,"x470697640","yahfavbbydej","RT @_Skyy4: HIM : Wya ? 

ME: Shooting dice with my girls , my phone on 1% tho &amp; ian gotta charger... Stay up tho man.... leave the door un…","Twitter for iPhone",,,,FALSE,TRUE,0,16618,,,,,,,,,,,,,,"x934224743884042240","_Skyy4","en",,,"x979203169711423488","HIM : Wya ? 

ME: Shooting dice with my girls , my phone on 1% tho &amp; ian gotta charger... Stay up tho man.... leave the door unlocked
 
All Summer '18!!!",,,,,,,,,
"x980294151035027456",2018-04-01 04:01:53,"x752809450336034816","reuben_vel","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter for Android",,,,FALSE,TRUE,0,406,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980294142847799296",2018-04-01 04:01:51,"x2451369984","oconnor303","RT @tonyposnanski: This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shoot…","Twitter Web Client",,,,FALSE,TRUE,0,3390,,,,,,,,,,,,,,"x17642747","tonyposnanski","en",,,"x980217128618885120","This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shooting...

I once again want to commend Melania Trump on her amazing Anti- Cyber Bulling campaign...

HELLUVA JOB FLOTUS!",,,,,,,,,
"x980294140184465409",2018-04-01 04:01:50,"x33042112","pissuparope_","RT @JesseGranger_: The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner…","Twitter for iPhone",,,,FALSE,TRUE,0,453,,,,,,,,,,,,,,"x524814349","JesseGranger_","en",,,"x980274545205526528","The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner in the rafters with 58 stars and the names of the victims. #VegasStrong #VegasBorn https://t.co/8ydTJDvnCk",,,,,,,,,
"x980294134358458369",2018-04-01 04:01:49,"x800262841122983937","ChrisJohnsenSDC","RT @RodStryker: David Hogg's FBI father under investigation for having orchestrated Parkland shooting.

Nikolas Cruz was talking with Alexa…","Twitter for Android",,,,FALSE,TRUE,0,655,,,,,,,,,,,,,,"x58007320","RodStryker","en",,,"x980190152193662976","David Hogg's FBI father under investigation for having orchestrated Parkland shooting.

Nikolas Cruz was talking with Alexa Miednik while shots fired ""from the other part of the building"" &amp; she said there were Multiple Shooters.

https://t.co/jTEBsm0c34

https://t.co/4n9fi0hnNp https://t.co/CnNevKQZZs",,,,,,,,,
"x980294133020594177",2018-04-01 04:01:48,"x587633940","ToonamiFaith15","*Humming Shooting Star* #Toonami","Twitter Web Client",,,,FALSE,FALSE,7,4,"Toonami",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x980294128755003392",2018-04-01 04:01:47,"x11841872","jrcabral","RT @BrendonJennings: Marshon Brooks dropped 24 points in 18 minutes on 8-13 shooting (7-7 FT) last night. In two games (39 min), he has sco…","Twitter Lite",,,,FALSE,TRUE,0,30,,,,,,,,,,,,,,"x108219642","BrendonJennings","en",,,"x980057735806013441","Marshon Brooks dropped 24 points in 18 minutes on 8-13 shooting (7-7 FT) last night. In two games (39 min), he has scored 45 points (15-25 FG, 6-7 3PT, 9-9 FT). The dude can flat out score, he needs to be signed to an NBA team for more than 10 days... #pcbb",,,,,,,,,
"x980294126351601664",2018-04-01 04:01:47,"x965063876562898945","SBtx17","RT @RodStryker: Andrew &amp; Hunter Pollack have been diligently working to make sure our schools are safe, so no other families lose their chi…","Twitter for Android",,,,FALSE,TRUE,0,817,,,,,,,,,,,,,,"x58007320","RodStryker","en",,,"x979958073350598656","Andrew &amp; Hunter Pollack have been diligently working to make sure our schools are safe, so no other families lose their child/sibling in a school shooting again. <f0><U+009F><U+0091><U+008A>@PollackHunter

Meadow Pollack was one of the 17 Parkland victims.
https://t.co/zXvhXL6hHV

https://t.co/o2j9C166TS",,,,,,,,,
"x980294125953175552",2018-04-01 04:01:47,"x831963172059877377","JaviTirrico","RT @_neftaly_: @YourAlberta Is this the way you support young People ?? One of your employees  name calling a florida teen shooting survivo…","Twitter for Android",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x898419313 34747812","_neftaly_ YourAlberta","en",,,"x980179513555341312","@YourAlberta Is this the way you support young People ?? One of your employees  name calling a florida teen shooting survivor @KyleKashuv  . #Boycott https://t.co/xr8bmLIEvO",,,,,,,,,
"x980294125437243393",2018-04-01 04:01:47,"x1688811836","Nuriya4N","RT @NBCNews: LIVE: Rally held in Sacramento after fatal police shooting of Stephon Clark. https://t.co/pTj97bifs9","Twitter for iPhone",,,,FALSE,TRUE,0,669,,,"periscope.tv/w/1ynKOANVBokJR","https://t.co/pTj97bifs9","https://www.periscope.tv/w/1ynKOANVBokJR",,,,,,,,,"x14173315","NBCNews","en",,,"x980166465612668934","LIVE: Rally held in Sacramento after fatal police shooting of Stephon Clark. https://t.co/pTj97bifs9",,,,,,,,,
"x980294125378588672",2018-04-01 04:01:47,"x1157134052","Chrisfitz65","RT @brandongroeny: Dear mainstream media,

Why are you ignoring everything about the Maryland school shooting yesterday?

Is it because of…","Twitter for Android",,,,FALSE,TRUE,0,988,,,,,,,,,,,,,,"x715496304777015296","brandongroeny","en",,,"x976519107976859648","Dear mainstream media,

Why are you ignoring everything about the Maryland school shooting yesterday?

Is it because of Maryland’s strict gun laws or because the shooter was stopped by an armed resource officer?

Or was it because shooter was too young to legally buy a gun? <f0><U+009F><U+00A4><U+0094>",,,,,,,,,
"x980294117648412672",2018-04-01 04:01:45,"x977895409799647232","KarlSmi45445625","RT @MomsDemand: TRAGIC: 1-year-old Malaysia Robson shot and killed after social media feud escalates into gunfire https://t.co/01dqwO4xLd h…","Twitter for Android",,,,FALSE,TRUE,0,442,,,"buff.ly/2GYFbQF","https://t.co/01dqwO4xLd","https://buff.ly/2GYFbQF",,,,,,,,,"x1017637447","MomsDemand","en",,,"x980086582496645122","TRAGIC: 1-year-old Malaysia Robson shot and killed after social media feud escalates into gunfire https://t.co/01dqwO4xLd https://t.co/ygnhaeJuEs",,,,,,,,,
"x980294116897472512",2018-04-01 04:01:45,"x886723592284651520","jessiejones187","Villanova showcases best three-point shooting in Final Four history https://t.co/jrBdTehJZ3 via @USATODAY #FinalFour","Twitter for iPhone",,,,FALSE,FALSE,0,0,"FinalFour",,"usat.ly/2GotRA7","https://t.co/jrBdTehJZ3","https://usat.ly/2GotRA7",,,,,,,,,"x15754281","USATODAY","en",,,,,,,,,,,,,
"x980294112472682496",2018-04-01 04:01:44,"x705294486","marcdanarc","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter Web Client",,,,FALSE,TRUE,0,406,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980294107242352640",2018-04-01 04:01:42,"x2172241156","RobDa64","RT @ChrisHudgison: FINAL FOUR: Malik Newman had 21 points, 8 rebounds, 1 assist and a steal tonight in San Antonio. But Villanova's hot sho…","Twitter for iPhone",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x22596468","ChrisHudgison","en",,,"x980288154006622209","FINAL FOUR: Malik Newman had 21 points, 8 rebounds, 1 assist and a steal tonight in San Antonio. But Villanova's hot shooting torches the Jayhawks 95-79.

See highlights of the Callaway alum here: https://t.co/rD6k1GspD9

(PHOTO: Kansas Basketball) https://t.co/j1tK1iVHgK",,,,,,,,,
"x980294106327863296",2018-04-01 04:01:42,"x821531086035517440","ToxicExplodley","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter for iPhone",,,,FALSE,TRUE,0,406,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
